Stock ID,8:00:00,8:01:00,8:02:00,8:03:00,8:04:00,8:05:00,8:06:00,8:07:00,8:08:00,8:09:00,8:10:00,8:11:00,8:12:00,8:13:00,8:14:00,8:15:00,8:16:00,8:17:00,8:18:00,8:19:00,8:20:00,8:21:00,8:22:00,8:23:00,8:24:00,8:25:00,8:26:00,8:27:00,8:28:00,8:29:00,8:30:00,8:31:00,8:32:00,8:33:00,8:34:00,8:35:00,8:36:00,8:37:00,8:38:00,8:39:00,8:40:00,8:41:00,8:42:00,8:43:00,8:44:00,8:45:00,8:46:00,8:47:00,8:48:00,8:49:00,8:50:00,8:51:00,8:52:00,8:53:00,8:54:00,8:55:00,8:56:00,8:57:00,8:58:00,8:59:00,9:00:00,9:01:00,9:02:00,9:03:00,9:04:00,9:05:00,9:06:00,9:07:00,9:08:00,9:09:00,9:10:00,9:11:00,9:12:00,9:13:00,9:14:00,9:15:00,9:16:00,9:17:00,9:18:00,9:19:00,9:20:00,9:21:00,9:22:00,9:23:00,9:24:00,9:25:00,9:26:00,9:27:00,9:28:00,9:29:00,.9 - <1.1 Ratio,>1.1 - <1.2 Ratio,1.2 - <1.35 Ratio,1.35 - <1.50 Ratio,1.5+ Ratio,.01 - .5 Price,.5 - 1 Price,1 - 2 Price,2 - 3 Price,3 - 5 Price,5 - 10 Price,10 - 14 Price,>14 Price,<1M Vol,1M - <3M Vol,3M - <5M Vol,5M - <10M Vol,10M - 20M Vol,>20M Vol,IsTuesday,IsWednesday,IsThursday,IsFriday,ActualOutcome
22,1.508907986,1.404527353,1.341437854,1.404317753,1.383357787,1.278557954,1.183609306,1.224062042,1.215678055,1.236638021,1.236428422,1.236638021,1.257388388,1.239782016,1.217774052,1.215678055,1.220079648,1.220079648,1.251729197,1.251729197,1.341437854,1.379165793,1.343324251,1.341437854,1.36239782,1.383357787,1.341437854,1.34374345,1.305805911,1.301613917,1.299517921,1.278557954,1.314189897,1.268077971,1.267029973,1.257807588,1.268077971,1.257597988,1.226158038,1.204569273,1.196814085,1.204778872,1.202682876,1.19346049,1.186334102,1.194718088,1.184238105,1.173967722,1.173967722,1.215678055,1.194508489,1.180046112,1.235590023,1.194718088,1.194718088,1.192622092,1.194508489,1.184238105,1.184238105,1.215258856,1.194718088,1.194718088,1.173967722,1.152798156,1.152798156,1.05009432,1.089918256,1.079438273,1.089918256,1.091385454,1.091595053,1.104590233,1.089918256,1.104590233,1.104171033,1.104590233,1.094319849,1.087822259,1.095158248,1.095158248,1.095158248,1.095158248,1.095158248,1.095158248,1.095158248,1.100398239,1.100398239,1.100398239,1.102494236,1.108782226,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
23,1.257861635,1.210691824,1.194937107,1.195440252,1.200786164,1.210220126,1.20754717,1.222798742,1.229559748,1.229559748,1.222924528,1.220125786,1.204968553,1.210691824,1.21336478,1.21336478,1.210220126,1.210220126,1.201257862,1.198113208,1.201257862,1.204402516,1.204402516,1.194968553,1.200786164,1.188647799,1.194968553,1.194968553,1.188679245,1.188679245,1.176100629,1.176100629,1.185534591,1.182389937,1.194496855,1.191352201,1.188679245,1.188207547,1.188679245,1.188207547,1.188207547,1.194496855,1.191823899,1.20754717,1.194591195,1.194968553,1.194496855,1.194968553,1.179245283,1.176100629,1.182389937,1.185534591,1.179716981,1.182389937,1.179245283,1.179245283,1.179245283,1.151226415,1.157232704,1.144654088,1.144654088,1.163522013,1.163522013,1.163490566,1.163522013,1.358018868,1.462735849,1.163050314,1.405188679,1.163050314,1.160377358,1.150943396,1.154559748,1.157232704,1.15990566,1.154559748,1.160377358,1.160377358,1.160377358,1.160849057,1.172484277,1.172484277,1.172484277,1.185534591,1.169811321,1.172955975,1.166540881,1.15408805,1.137893082,1.141509434,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
24,1.180512821,1.180512821,1.180512821,1.180512821,1.180512821,1.180512821,1.180512821,1.180512821,1.180512821,1.180512821,1.180512821,1.180512821,1.180512821,1.180512821,1.05982906,1.042735043,1.042735043,1.042735043,1.042735043,1.042735043,1.042735043,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.008717949,1.05982906,1.05982906,1.05982906,1.05982906,1.05982906,1.05982906,1.05982906,1.05982906,1.008547009,1.008547009,1.008547009,1.008547009,1.035726496,1.028205128,1.028205128,1.028205128,1.028205128,1.05008547,1.05008547,1.05008547,1.051452991,1.051452991,1.051452991,1.051452991,1.051452991,1.051452991,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.004134672,1.102579248,1.101397913,1.226619413,1.240598543,1.302421737,1.281551487,1.220712739,1.246505218,1.25989368,1.220909628,1.209293168,1.209686946,1.182713133,1.189604253,1.181531798,1.181531798,1.151801536,1.170112227,1.161645993,1.130143729,1.122268163,1.141760189,1.139988187,1.151998425,1.149832644,1.168340224,1.170112227,1.170112227,1.170112227,1.161645993,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
26,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.010526316,1.010526316,1.016842105,1.016842105,1.016842105,1.016842105,1.016842105,1.016842105,1.016842105,1.016842105,1.016842105,1.016842105,1.016842105,1.016842105,1.016842105,1.016842105,1.010526316,1.010526316,1.010526316,1.010526316,1.010526316,1.010526316,1.010526316,1.010526316,1.010526316,1.010526316,1.010526316,1.010526316,1.010526316,1.010526316,1.010526316,1.010526316,1.010526316,1.010526316,1.010526316,1.010526316,1.010526316,0.9894736842,0.9894736842,0.9473684211,0.8842105263,0.856,0.8568421053,0.8568421053,0.8568421053,1.010526316,1.010526316,1.010526316,1.010526316,1.010526316,1.010526316,1.010526316,1.010526316,1.010526316,1.385263158,1.673684211,1.736842105,1.431578947,1.536842105,1.578736842,1.599789474,1.470526316,1.384,1.368421053,1.317894737,1.238736842,1.231578947,1.157894737,1.131368421,1.157894737,1.197894737,1.164210526,1.220631579,1.218947368,1.219789474,1.2,1.218736842,1.2,1.218947368,1.218947368,1.162315789,1.162736842,1.153263158,1.137894737,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
27,1.645238095,1.523809524,1.500238095,1.523809524,1.547619048,1.571428571,1.571428571,1.593095238,1.562380952,1.569047619,1.571428571,1.55952381,1.567619048,1.587857143,1.547857143,1.532619048,1.528333333,1.524047619,1.55,1.538095238,1.547619048,1.541904762,1.547619048,1.525,1.523809524,1.523809524,1.500238095,1.504761905,1.5,1.504761905,1.504761905,1.511904762,1.523809524,1.522619048,1.523095238,1.523809524,1.523809524,1.547619048,1.571428571,1.595952381,1.570714286,1.523571429,1.569285714,1.535714286,1.535714286,1.545238095,1.522619048,1.547619048,1.547619048,1.547619048,1.545238095,1.547619048,1.545238095,1.526190476,1.544761905,1.527619048,1.512857143,1.545238095,1.52452381,1.524285714,1.545238095,1.524761905,1.52452381,1.522857143,1.478333333,1.450714286,1.444761905,1.423095238,1.44,1.415714286,1.418333333,1.418333333,1.380952381,1.405,1.405,1.393809524,1.405238095,1.40952381,1.40547619,1.410952381,1.396190476,1.392857143,1.324285714,1.333333333,1.4,1.404761905,1.357142857,1.399761905,1.404761905,1.393571429,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
28,1.393442623,1.275956284,1.280054645,1.280054645,1.283469945,1.282786885,1.297814208,1.304644809,1.345628415,1.31147541,1.326502732,1.331967213,1.321721311,1.328551913,1.321721311,1.321721311,1.318989071,1.301229508,1.297814208,1.292349727,1.286885246,1.286202186,1.284153005,1.282103825,1.282103825,1.282786885,1.282786885,1.282786885,1.288251366,1.284836066,1.290300546,1.291666667,1.292349727,1.290300546,1.283469945,1.292349727,1.292349727,1.292349727,1.291666667,1.292349727,1.292349727,1.297814208,1.321721311,1.321038251,1.321038251,1.321038251,1.290983607,1.297814208,1.297131148,1.291666667,1.280737705,1.280737705,1.307377049,1.290983607,1.297814208,1.297814208,1.297814208,1.304644809,1.30942623,1.31420765,1.31079235,1.321038251,1.328551913,1.329918033,1.331967213,1.349043716,1.366120219,1.366120219,1.398907104,1.386612022,1.379098361,1.379781421,1.383879781,1.370218579,1.365437158,1.338114754,1.364754098,1.359289617,1.359289617,1.359289617,1.357240437,1.343579235,1.366120219,1.338797814,1.383879781,1.383196721,1.341530055,1.339480874,1.340846995,1.357923497,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
29,1.356736243,1.233017078,1.229981025,1.24743833,1.227324478,1.252371917,1.259962049,1.259962049,1.233017078,1.218216319,1.214800759,1.214421252,1.214421252,1.217077799,1.214800759,1.214421252,1.214421252,1.192030361,1.184440228,1.178368121,1.166223909,1.177609108,1.213662239,1.206072106,1.20227704,1.200759013,1.19544592,1.19544592,1.184060721,1.184440228,1.180645161,1.178368121,1.178747628,1.176470588,1.166982922,1.176470588,1.172675522,1.176470588,1.165085389,1.176470588,1.146489564,1.130170778,1.130550285,1.138519924,1.170777989,1.130929791,1.130550285,1.142314991,1.167741935,1.142314991,1.146489564,1.138519924,1.142314991,1.160910816,1.160910816,1.139278937,1.146489564,1.146489564,1.140796964,1.146489564,1.168500949,1.168880455,1.168880455,1.141935484,1.142314991,1.141935484,1.146489564,1.15370019,1.166982922,1.166982922,1.166603416,1.165844402,1.165844402,1.166982922,1.157495256,1.142694497,1.130550285,1.138140417,1.131309298,1.138519924,1.131688805,1.131688805,1.138519924,1.156736243,1.138519924,1.14573055,1.139658444,1.14573055,1.136622391,1.138519924,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
30,1.191176471,1.18627451,1.31372549,1.181372549,1.181372549,1.166666667,1.161764706,1.171568627,1.161666667,1.129901961,1.112745098,1.093137255,1.102941176,1.098039216,1.098039216,1.107843137,1.098039216,1.098039216,1.097794118,1.098039216,1.093137255,1.029411765,1.034313725,1.034313725,1.044117647,1.034313725,1.029411765,1.029411765,1.034313725,1.034313725,1.034313725,1.024509804,1.024509804,1.024509804,1.019607843,1.024509804,1.019901961,1.019607843,1.024509804,1.039215686,1.049019608,1.044117647,1.034313725,1.024509804,1.029411765,1.024509804,1.024509804,1.024509804,1.019607843,1.019607843,1.019607843,1.024509804,1.02,1.02,1.024509804,1.019607843,1.019607843,1.024509804,1.014705882,1.024509804,1.019607843,0.9950980392,0.9950980392,0.9901960784,1,1,1,1.009803922,1.014705882,1.014705882,1.014705882,1.019607843,1.019607843,1.014705882,1.014705882,1.014705882,1.019607843,1.019607843,1.019607843,1.004901961,1.004901961,0.9950980392,1,1.004901961,1,0.9950980392,0.9950980392,1,1,1.004901961,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,1.390977444,1.360902256,1.353383459,1.353383459,1.353383459,1.338345865,1.337744361,1.338345865,1.308270677,1.285714286,1.323308271,1.315789474,1.308270677,1.308270677,1.308270677,1.293233083,1.30075188,1.30075188,1.30075188,1.308270677,1.308270677,1.293684211,1.278195489,1.263157895,1.285714286,1.285714286,1.270676692,1.270676692,1.270676692,1.278195489,1.270676692,1.278195489,1.270676692,1.315789474,1.315789474,1.315789474,1.285714286,1.278195489,1.293233083,1.293233083,1.270676692,1.278195489,1.255639098,1.22556391,1.240601504,1.233082707,1.210526316,1.210526316,1.217969925,1.187969925,1.187969925,1.210526316,1.210526316,1.203007519,1.195488722,1.195488722,1.165413534,1.180451128,1.172932331,1.165413534,1.157894737,1.142857143,1.165413534,1.165413534,1.180451128,1.180451128,1.187969925,1.187969925,1.187969925,1.172932331,1.172932331,1.165413534,1.142857143,1.142857143,1.165413534,1.165413534,1.180451128,1.165413534,1.172932331,1.172932331,1.187443609,1.203007519,1.187969925,1.195488722,1.195488722,1.203007519,1.203007519,1.203007519,1.210526316,1.210526316,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
32,1.421487603,1.282231405,1.371652893,1.364876033,1.340082645,1.355371901,1.362396694,1.396446281,1.388264463,1.363636364,1.380165289,1.388429752,1.371818182,1.355371901,1.32231405,1.330578512,1.330578512,1.338842975,1.32231405,1.330578512,1.330578512,1.338842975,1.338595041,1.338842975,1.337603306,1.330826446,1.338842975,1.338264463,1.338842975,1.32231405,1.32231405,1.330578512,1.347107438,1.347107438,1.347107438,1.338842975,1.347024793,1.380165289,1.388429752,1.371900826,1.371900826,1.363636364,1.371900826,1.363636364,1.355371901,1.35661157,1.355371901,1.355371901,1.363636364,1.347107438,1.338842975,1.330578512,1.330578512,1.330578512,1.330578512,1.32231405,1.32231405,1.330578512,1.338842975,1.338842975,1.338842975,1.347107438,1.346528926,1.338842975,1.330578512,1.338842975,1.32231405,1.338842975,1.326446281,1.32231405,1.314049587,1.322066116,1.330578512,1.347107438,1.338842975,1.338842975,1.338842975,1.32231405,1.347107438,1.338842975,1.32231405,1.32231405,1.314710744,1.305785124,1.305785124,1.305785124,1.32231405,1.32231405,1.32231405,1.290495868,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
33,1.09452412,0.9606692742,0.9613211647,1.055845285,1.042155585,1.035419383,1.043024772,1.021295089,1.021295089,1.073011734,1.043024772,1.09452412,1.09452412,1.09517601,1.145806171,1.143633203,1.113211647,1.129943503,1.129943503,1.112559757,1.042807475,1.056062581,1.043024772,1.056062581,1.043024772,1.043024772,1.043024772,1.079965233,1.143633203,1.143633203,1.143633203,1.143633203,1.143633203,1.119078661,1.091047371,1.129943503,1.081920904,1.10821382,1.064971751,1.093437636,1.129943503,1.129943503,1.114080834,1.108431117,1.129726206,1.088874402,1.119078661,1.129943503,1.106040852,1.127770535,1.127770535,1.129943503,1.129943503,1.12190352,1.12190352,1.124511082,1.129726206,1.107996523,1.095610604,1.129726206,1.110386788,1.080399826,1.088657106,1.10821382,1.151673186,1.143198609,1.151455889,1.194915254,1.281399392,1.270969144,1.238591917,1.242937853,1.227727075,1.173402868,1.189265537,1.178183399,1.159713168,1.195349848,1.227727075,1.200347675,1.205780096,1.214471969,1.214689266,1.226423294,1.224033029,1.23837462,1.238591917,1.195132551,1.195132551,1.195132551,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
34,1.184466019,1.192787795,1.185852982,1.185852982,1.192787795,1.192621359,1.196948682,1.196948682,1.19556172,1.199722607,1.205270458,1.199722607,1.198335645,1.20110957,1.19556172,1.192787795,1.185852982,1.191234397,1.192787795,1.199722607,1.186019417,1.192621359,1.188626907,1.183079057,1.185852982,1.192787795,1.192787795,1.185852982,1.187239945,1.192787795,1.199722607,1.208044383,1.20665742,1.219140083,1.203883495,1.198335645,1.170596394,1.174757282,1.152565881,1.147018031,1.144244105,1.131761442,1.153952843,1.155339806,1.170596394,1.174757282,1.169209431,1.166435506,1.170596394,1.171983356,1.169209431,1.165048544,1.158113731,1.156726768,1.166435506,1.160887656,1.164882108,1.164868239,1.164951456,1.165048544,1.166435506,1.167656033,1.159667129,1.160887656,1.160887656,1.162274619,1.159500693,1.160887656,1.166435506,1.166435506,1.16631068,1.162274619,1.163661581,1.160887656,1.160887656,1.158113731,1.158113731,1.159500693,1.153952843,1.151178918,1.151178918,1.153952843,1.151178918,1.147018031,1.137309293,1.149791956,1.144244105,1.133148405,1.13592233,1.134535368,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
35,1.177789364,1.173096976,1.166319082,1.165797706,1.183524505,1.167361835,1.166840459,1.165797706,1.162669447,1.163190824,1.15641293,1.139728884,1.136600626,1.136600626,1.112095933,1.110010428,1.094890511,1.061522419,1.082898853,1.068821689,1.094369135,1.090198123,1.094890511,1.095411887,1.089676747,1.093326382,1.083941606,1.079249218,1.078727842,1.060479666,1.073514077,1.061001043,1.089676747,1.08915537,1.069343066,1.069864442,1.053180396,1.079770594,1.068300313,1.078727842,1.078206465,1.079249218,1.078206465,1.074035454,1.074035454,1.068821689,1.071428571,1.078206465,1.081334724,1.094890511,1.084462982,1.082377477,1.0818561,1.088633994,1.094369135,1.100104275,1.100104275,1.14181439,1.131386861,1.131386861,1.103232534,1.120437956,1.103232534,1.100625652,1.11835245,1.105839416,1.10531804,1.113138686,1.115745568,1.115745568,1.10531804,1.115745568,1.130865485,1.115745568,1.124608968,1.115745568,1.098540146,1.109489051,1.095933264,1.095933264,1.107924922,1.10531804,1.10531804,1.089676747,1.078727842,1.074035454,1.112095933,1.094890511,1.084462982,1.043274244,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36,1.018796992,1.030075188,1.026315789,1.033834586,1.033834586,1.033834586,1.037593985,1.037593985,1.033834586,1.033834586,1.033834586,1.033834586,1.033834586,1.033834586,1.033834586,1.033834586,1.033834586,1.033834586,1.033834586,1.033834586,1.037593985,1.033834586,1.033834586,1.033834586,1.033834586,1.026315789,1.030075188,1.030075188,1.030075188,1.030075188,1.026315789,1.030075188,1.022556391,1.022556391,1.011278195,1.011278195,1.011278195,1.011278195,1.011278195,1.011278195,1.011278195,1.011278195,1.015037594,1.015037594,1.015037594,1.015037594,1.003759398,1.015037594,1.007518797,1.015037594,1.015037594,1.015037594,1.015037594,1.007518797,1.015037594,1.015037594,1.015037594,1.015037594,1.007518797,1.030075188,1.030075188,1.052631579,1.04887218,1.052631579,1.041353383,1.037593985,1.063909774,1.071428571,1.101503759,1.105263158,1.116541353,1.244360902,1.227443609,1.229323308,1.266917293,1.240601504,1.229323308,1.236842105,1.229323308,1.229323308,1.214285714,1.195488722,1.19924812,1.187969925,1.191729323,1.180451128,1.184210526,1.203007519,1.221804511,1.191729323,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
37,0.9879154079,0.9879154079,0.9848942598,0.9848942598,0.9848942598,0.9848942598,0.9848942598,0.9909365559,0.9939577039,0.9939577039,0.9939577039,0.9848942598,0.9818731118,0.9818731118,0.9818731118,0.9879154079,0.9879154079,0.9818731118,0.9848942598,0.9818731118,0.9848942598,0.9848942598,0.9848942598,0.9848942598,0.9848942598,0.9848942598,0.9848942598,0.996978852,0.996978852,0.996978852,0.9818731118,0.9667673716,0.9637462236,0.9592145015,0.9607250755,0.9637462236,0.9667673716,0.9667673716,0.9667673716,0.9577039275,0.9667673716,0.9577039275,0.9637462236,0.9637462236,0.9637462236,0.9637462236,0.9577039275,0.9939577039,0.9939577039,0.9939577039,0.9939577039,0.9909365559,0.9909365559,0.9909365559,0.9909365559,0.9667673716,0.9667673716,0.9637462236,0.9637462236,0.9637462236,1.018126888,1.114803625,1.175226586,1.166163142,1.18429003,1.226586103,1.250755287,1.299093656,1.299093656,1.274924471,1.265861027,1.3081571,1.302114804,1.283987915,1.259818731,1.262839879,1.229607251,1.223564955,1.232628399,1.244712991,1.241691843,1.214501511,1.208459215,1.196374622,1.178247734,1.238670695,1.253776435,1.244712991,1.244712991,1.232628399,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
38,1.419769622,1.500133941,1.500133941,1.473345834,1.473345834,1.446423788,1.446557728,1.446557728,1.419769622,1.419769622,1.433163675,1.459951781,1.459951781,1.473345834,1.486739887,1.473345834,1.446557728,1.419769622,1.3939191,1.379587463,1.392981516,1.419769622,1.419769622,1.419769622,1.379587463,1.406375569,1.419769622,1.419769622,1.433163675,1.446289847,1.419769622,1.433163675,1.446557728,1.486739887,1.473345834,1.473345834,1.446557728,1.446557728,1.433163675,1.419769622,1.419769622,1.473345834,1.459951781,1.459951781,1.446557728,1.446557728,1.433163675,1.406375569,1.419769622,1.406375569,1.419769622,1.406375569,1.392981516,1.392981516,1.392981516,1.392981516,1.352799357,1.379587463,1.379587463,1.379587463,1.419769622,1.379587463,1.392981516,1.36619341,1.379587463,1.392981516,1.379587463,1.36619341,1.352799357,1.339405304,1.36619341,1.36619341,1.36619341,1.36619341,1.352799357,1.353335119,1.379587463,1.36619341,1.36619341,1.36619341,1.36619341,1.339405304,1.302169837,1.313286901,1.312617198,1.312617198,1.326011251,1.326680954,1.312885079,1.309938387,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
39,1.10619469,1.10619469,1.10619469,1.10619469,1.312684366,1.312684366,1.297787611,1.297787611,1.179941003,1.312536873,1.283185841,1.224188791,1.238938053,1.224188791,1.194690265,1.224188791,1.283185841,1.297935103,1.312684366,1.474926254,1.489675516,1.474926254,1.460176991,1.504424779,1.474926254,1.533923304,1.519174041,1.504424779,1.489675516,1.533923304,1.489675516,1.504424779,1.489675516,1.489675516,1.461946903,1.430678466,1.430678466,1.474926254,1.489675516,1.622418879,1.651917404,1.607669617,1.607669617,1.607669617,1.592920354,1.578171091,1.578171091,1.533923304,1.504424779,1.453097345,1.432153392,1.418879056,1.445132743,1.441297935,1.455752212,1.46460177,1.440560472,1.401179941,1.391297935,1.383923304,1.364306785,1.415929204,1.424778761,1.415044248,1.401179941,1.386430678,1.386430678,1.386430678,1.391445428,1.356932153,1.359882006,1.359882006,1.371681416,1.324188791,1.328466077,1.342182891,1.327433628,1.324631268,1.295280236,1.268436578,1.268436578,1.280383481,1.275073746,1.234513274,1.246165192,1.253687316,1.208554572,1.237758112,1.209439528,1.210914454,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
40,1.099913867,1.11627907,1.08957795,1.119724376,1.119724376,1.104651163,1.092161929,1.091731266,1.091731266,1.094315245,1.108957795,1.108527132,1.108527132,1.091731266,1.091731266,1.108527132,1.091731266,1.105512489,1.108096469,1.102497847,1.108527132,1.108527132,1.119724376,1.156330749,1.105943152,1.111541774,1.098621878,1.132644272,1.098621878,1.119724376,1.098621878,1.098621878,1.158484065,1.162790698,1.162790698,1.162790698,1.162790698,1.162790698,1.144272179,1.282515073,1.141257537,1.141257537,1.119724376,1.119724376,1.140826873,1.140826873,1.140826873,1.119724376,1.119724376,1.119724376,1.140826873,1.140826873,1.158484065,1.140826873,1.140826873,1.140826873,1.141257537,1.141257537,1.141257537,1.145133506,1.145133506,1.162790698,1.182170543,1.205426357,1.201550388,1.201550388,1.201550388,1.201550388,1.201550388,1.201550388,1.201550388,1.201550388,1.201550388,1.180017227,1.180017227,1.180017227,1.16838932,1.180878553,1.162790698,1.162790698,1.162360034,1.162360034,1.160206718,1.161929371,1.158484065,1.161068045,1.152024117,1.152024117,1.151162791,1.120155039,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
